ID,名刺画像ファイル名（表）,名刺画像ファイル名（裏）,回答日時,テスト回答,Q.01_社員CD（8桁）,Q.02_お客様の主な業界,Q.03_打ち合わせ種類（複数選択可）,Q.04_【打合せ内容】フリー入力,Q.05_【打合せ内容】イメージ図・ポンチ絵,Q.06_【打合せ内容】緊急度（複数選択可）,Q.07_【打合せ内容】営業フォロー担当者（例：支店名＋営業氏名）,Q.08_【案件情報】案件名（ライン名・装置名など）,Q.09_【案件情報】必要時期(見込時期),Q.10_【案件情報】案件種別,Q.11_【案件情報】開発要望（THKに対する新製品の開発要望があればチェックを入れてください。）,Q.12_カタログの請求：総合,Q.13_カタログ請求：要素部品,Q.14_カタログ請求：事業開発,Q.15_カタログ請求：IMT,Q.16_カタログの請求：フリー入力(上記カタログ以外の場合)
1266,0008000091_00530_1.jpg,,2025/4/11 14:57,通常回答,11016087,輸送機器（自動車等）,SIGNAS,"搬送台車情報収集中
他部署にてAMR検討しているとの事。
",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1267,0008000091_00531_1.jpg,0008000091_00531_2.jpg,2025/4/11 14:58,通常回答,11024061,工作機械,新製品(RT),ロボットにクロスローラーリングよく使うとのことでRT紹介。興味あるとのことで，担当営業から製品PRしてもらいたいとのこと。,手書きデータ,説明員判断でフォローが必要,,,3ヶ月以内,,,,,,,
1268,0008000091_00532_1.jpg,,2025/4/11 15:02,通常回答,11090185,工作機械,要素部品,"工作機械の設計・開発をご担当。
切削加工機の案内としてLMガイドはよく使用しているが、真鍮を加工された場合などにレール取付穴段差付近に切削粉が溜まり、故障の原因となることがある。
CVキャップ等で対応しているが、不十分な場合も多々あるとのこと。
　→防塵オプションとして『プレートカバー付ガイド』をご紹介した。
　　長尺品などにも対応可能なら、ご検討いただけるとのこと。
　　また、プレートカバーは特定の形番にしか装置出来ない旨もお伝えした。",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1269,0008000091_00533_1.jpg,,2025/4/11 15:03,通常回答,11003073,その他,要素部品,,手書きデータ,カタログ希望、情報収集,名古屋支店　黒田,,それ以降,今回限り,,,,,,リニアブッシュ圧入タイプ
1271,0008000091_00534_1.jpg,,2025/4/11 15:09,通常回答,11498189,輸送機器（自動車等）,アクチュエータ,特装車両に使用している油圧シリンダーを電動化したい。エンジンの近くにあり、熱が悪さをしている様子。PC等のアクチュエーターカタログが欲しいとのこと,手書きデータ,説明員判断でフォローが必要,,,,,,電動ｱｸﾁｭｴｰﾀ総合ｶﾀﾛｸﾞ / 612J,,,PC/DSP紹介ﾘｰﾌﾚｯﾄ / L-53,
1272,0008000091_00535_1.jpg,,2025/4/11 15:09,通常回答,11498189,輸送機器（自動車等）,該当なし,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1273,0008000091_00536_1.jpg,,2025/4/11 15:10,通常回答,11498189,輸送機器（自動車等）,該当なし,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1274,0008000091_00537_1.jpg,0008000091_00537_2.jpg,2025/4/11 15:11,通常回答,11084761,その他,SIGNAS,社内設備の自動化をテーマとして持っておられる方。シグナスの2トン仕様に興味あり、いちど意見交換をしたいとのご要望。,手書きデータ,営業打合せ希望(客先要望),FＡたけいさん,,,,,,,,,
1275,0008000091_00538_1.jpg,,2025/4/11 15:12,通常回答,11093153,工作機械,要素部品,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1276,0008000091_00539_1.jpg,0008000091_00539_2.jpg,2025/4/11 15:13,通常回答,11011067,FAロボット製造業,該当なし,"勉強のために来場。
案件等は無し。",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1277,0008000091_00540_1.jpg,,2025/4/11 15:14,通常回答,11019119,商社,アクチュエータ,"ハーネスの耐久検査
20Nでの押し付け力を制御して検査
ロードセル込みでの提案",手書きデータ,営業打合せ希望(客先要望),小牧伊藤　,,,,,,,,,
1278,0008000091_00541_1.jpg,,2025/4/11 15:14,通常回答,11011067,FAロボット製造業,アクチュエータ,"情報収集のために来場。
特に案件等は無し。",手書きデータ,カタログ希望、情報収集/挨拶・売込み,,,,,,,,,,
1279,0008000091_00542_1.jpg,,2025/4/11 15:15,通常回答,11019119,商社,アクチュエータ,,手書きデータ,挨拶・売込み,,,,,,,,,,
1281,0008000091_00543_1.jpg,,2025/4/11 15:16,通常回答,11019119,商社,要素部品,,手書きデータ,挨拶・売込み,,,,,,,,,,
1282,0008000091_00544_1.jpg,0008000091_00544_2.jpg,2025/4/11 15:16,通常回答,11011067,FAロボット製造業,要素部品/アクチュエータ,"本日は、新人の引率のため来場。
特に案件などなし。",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1283,0008000091_00545_1.jpg,,2025/4/11 15:17,通常回答,11019119,一般産業機械,アクチュエータ,,手書きデータ,挨拶・売込み,,,,,,,,,,
1288,0008000091_00546_1.jpg,,2025/4/11 15:21,通常回答,11081019,その他,要素部品/アクチュエータ,"以前から豊田支店　横山がAGCの保全チームへＫＲフルカバータイプの標準化に取り組んでいる　東陽　碧南と豊田支店　横山でフォローしていきます


していきます",手書きデータ,挨拶・売込み,,,,,,,,,,
1289,0008000091_00547_1.jpg,,2025/4/11 15:22,通常回答,11081019,その他,要素部品/アクチュエータ,"豊田支店で開催のセミナーに参加頂いた方
横山フォローします",手書きデータ,挨拶・売込み,,,,,,,,,,
1290,0008000091_00548_1.jpg,,2025/4/11 15:22,通常回答,11081019,その他,要素部品/アクチュエータ,"豊田支店で開催のセミナーに参加頂いた方
横山フォローします",手書きデータ,挨拶・売込み,,,,,,,,,,
1291,0008000091_00549_1.jpg,,2025/4/11 15:23,通常回答,11081019,その他,要素部品/アクチュエータ,"豊田支店で開催のセミナーに参加頂いた方
横山フォローします",手書きデータ,挨拶・売込み,,,,,,,,,,
1292,0008000091_00550_1.jpg,,2025/4/11 15:23,通常回答,11005…60,一般産業機械,要素部品,"情報収集
既存設備の改良の仕事をしている。
特に困ったことはないが新しい情報があれば欲しい。",手書きデータ,挨拶・売込み,,,,,,,,,,
1293,0008000091_00551_1.jpg,,2025/4/11 15:24,通常回答,11018559,一般産業機械,SIGNAS,"シグナスに協働ロボットを載せて運用させたい。
試走をご提案。是非とのこと。
今年の重点テーマで、上手くいけば、今年中に採用。ただし、情報収集の段階でもあるため、他も物色中",手書きデータ,営業打合せ希望(客先要望),豊田支店　奥田彰郎,,1年以内,今回限り,,,,,,
1294,0008000091_00552_1.jpg,,2025/4/11 15:26,通常回答,11091650,電気/電子部品,要素部品,AHRを使用したい,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1297,0008000091_00553_1.jpg,,2025/4/11 15:33,通常回答,11016087,一般産業機械,要素部品,"情報収集の為来場
まだ入社してまもない為、勉強中
ボールねじ、すべりねじはよく使う
今後案件が出てきたら相談しますとの事。",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1298,0008000091_00554_1.jpg,0008000091_00554_2.jpg,2025/4/11 15:34,通常回答,11006507,電気/電子部品,PRS･TNH,ならいハンドに興味有り,手書きデータ,説明員判断でフォローが必要,IMT矢崎,,,,,,,,,
1300,0008000091_00555_1.jpg,,2025/4/11 15:36,通常回答,11019119,電気/電子部品,OMNIedge,,手書きデータ,挨拶・売込み,,,1年以内,,,,,,,
1301,0008000091_00556_1.jpg,,2025/4/11 15:36,通常回答,9911091650(ID1055の更新),輸送機器（自動車等）,要素部品,大型のクロスローリング、資料希望。現在構想中資料があればいただきたい。メールで対応お願いします。,手書きデータ,営業打合せ希望(客先要望),,,,,,,,,,THK-NM1（メールにて）
1302,0008000091_00557_1.jpg,,2025/4/11 15:41,通常回答,11003073,輸送機器（自動車等）,アクチュエータ,トヨタ車体　いなべ工場　今後、物流倉庫の自動化がテーマにありアクチュエーターやロボットの需要あり。機器指定にIAIあり。,手書きデータ,挨拶・売込み,豊田支店　木田さん,,,,,,,,,
1303,0008000091_00558_1.jpg,,2025/4/11 15:42,通常回答,11003073,輸送機器（自動車等）,アクチュエータ,トヨタ車体　いなべ工場　今後、物流倉庫の自動化がテーマにありアクチュエーターやロボットの需要あり。機器指定にIAIあり。,手書きデータ,挨拶・売込み,豊田支店　木田さん,,,,,,,,,
1304,0008000091_00559_1.jpg,,2025/4/11 15:45,通常回答,85135,輸送機器（自動車等）,アクチュエータ,"IAIをよく使用しているが、CKDのロボシリンダーを検討中。
KRを紹介したところ、中身の違いに驚かれた。
改めて、プレゼンしてください。",手書きデータ,営業打合せ希望(THK要望),,,,,,,,,,
1305,0008000091_00560_1.jpg,,2025/4/11 15:46,通常回答,11091650,電気/電子部品,要素部品,,手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1308,0008000091_00561_1.jpg,,2025/4/11 15:49,通常回答,11021059,一般産業機械,要素部品/アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ)/SIGNAS,挨拶,手書きデータ,営業打合せ希望(客先要望),名古屋支店,,,,,,,,,
1309,0008000091_00562_1.jpg,,2025/4/11 15:49,通常回答,11024080,商社,要素部品/アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"FAと関わりあり。
アクチュエーターも取り扱いがあるとのことで名刺交換。
シグナスに興味を示されていた。",手書きデータ,挨拶・売込み,,,,,,,,,,
1311,0008000091_00563_1.jpg,,2025/4/11 15:50,通常回答,11021059,一般産業機械,要素部品/アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),挨拶,手書きデータ,営業打合せ希望(客先要望),,,,,,,,,,
1313,0008000091_00564_1.jpg,,2025/4/11 15:51,通常回答,11012066,一般産業機械,要素部品/アクチュエータ/ﾕﾆｯﾄ(精密ｽﾃｰｼﾞ・ﾋﾟｴｿﾞｽﾃｰｼﾞ),"検査装置の設計を担当。
VTS、PCなどをご紹介。
藤岡さん、定期的にフォローよろしくです。


苔庵さんは前職が株式会社安永
",手書きデータ,説明員判断でフォローが必要,名古屋　藤岡さん,,6ヶ月以内,今回限り,,,,,,
1314,0008000091_00565_1.jpg,,2025/4/11 15:54,通常回答,11012066,FAロボット製造業,該当なし,"振動測定DYNASを古澤課長からご紹介
マイクロレーザーは振動減少がタクトアップの課題になっているとのこと",手書きデータ,カタログ希望、情報収集,名古屋　芹澤,,,,,,,,,
1315,0008000091_00566_1.jpg,,2025/4/11 15:54,通常回答,11024080,一般産業機械,要素部品,"圧入機器の新部所に配属されたお客様。
押し出しに強い製品を見にきたご様子。
人手不足のため設計があまり進んでいない",手書きデータ,挨拶・売込み,,,,,,,,,,
1317,0008000091_00567_1.jpg,,2025/4/11 15:57,通常回答,11024061,輸送機器（自動車等）,アクチュエータ,トヨタ車体(本社・富士松工場)に常駐とのこと。マテハン(ワークの段積み？)でアクチュエータ検討中とのこと。追加ヒアリング必要あり。予算、今後の流れ等は不明とのこと。,手書きデータ,説明員判断でフォローが必要,,,3ヶ月以内,今回限り,,,,,,
1318,0008000091_00568_1.jpg,,2025/4/11 15:57,通常回答,11024080,一般産業機械,要素部品,"北斗株式会社営業の方と名刺交換。
海外に対して営業をかけられている。
海外では、組み付けがうまくいかず精度がうまく出ないとおっしゃられていた。",手書きデータ,挨拶・売込み,,,,,,,,,,
1319,0008000091_00569_1.jpg,,2025/4/11 15:58,通常回答,11019119,輸送機器（自動車等）,アクチュエータ,,手書きデータ,挨拶・売込み,,,,,,,,,,
1324,0008000091_00570_1.jpg,,2025/4/11 16:02,通常回答,11093153,一般産業機械,要素部品,"THK良く知っている.NSKの使用も多そう。木田さん以降の印象がうすい。
異物課題が常、NSK k1が異物強い現場認識",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1327,0008000091_00571_1.jpg,,2025/4/11 16:05,通常回答,11093153,一般産業機械,要素部品,"対セラミックでHDRカバー紹介。
防塵オプション興味あり",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,HDRカタログ
1331,0008000091_00572_1.jpg,,2025/4/11 16:10,通常回答,11021059,一般産業機械,SIGNAS,"シグナス打ち合わせ希望
金型の搬送

竹井さん連絡済み",手書きデータ,営業打合せ希望(客先要望),,,,,,,,,,
1332,0008000091_00573_1.jpg,,2025/4/11 16:11,通常回答,11023109,一般産業機械,要素部品/アクチュエータ,"ユニットについてと、ATG、AWGについての説明を行った。
装置内に搭載するときは、速度とサイズにはこだわっているMBさんで、ユーザからは設計に関して使いづらいなどは言われるようです。",手書きデータ,カタログ希望、情報収集/挨拶・売込み,,,,,,,,,,
1336,0008000091_00574_1.jpg,,2025/4/11 16:14,通常回答,11023109,輸送機器（自動車等）,要素部品,"社内設備で使えそうな直動案内部品を選ぶようで、説明をした。
開発のためのヒアリングも行ったが、そこまで情報は引き出せなかった。",手書きデータ,カタログ希望、情報収集,,,,,,,,,,
1344,0008000091_00575_1.jpg,,2025/4/11 16:17,通常回答,11023109,工作機械,要素部品,"ブラザーの工作機械のドアのスライド部分に使えないかということで、ATG、AWG、標準品のスライドレールなどを検討いただきました。
実際、悩まれていて、ドアということでAWGを進めましたが、コスト的に高そうとのことでスライドレールも検討された。
より詳細に仕様を聞けば案件に繋がりそうです。
安藤さんのサポートが必要かもしれません。",手書きデータ,説明員判断でフォローが必要,,,,,,,,,,
